,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,지번주소,도로명주소,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y)
286345,1,영업/정상,1,영업,서울특별시 강남구 대치동 316번지 은마상가 지하1층 A블럭 76호 73호 ,서울특별시 강남구 삼성로 212 은마상가동 지하1층 A블럭 76호 73호 (대치동 은마아파트),6284,대치하루,U,2020.5.29 2:40,분식,205707.0894,443914.1941
286865,1,영업/정상,1,영업,서울특별시 강남구 대치동 900-11 지상1층 ,서울특별시 강남구 역삼로63길 14 (대치동지상1층),6197,대파양곱창,U,2021.4.16 2:40,한식,204557.9506,444432.0931
280784,1,영업/정상,1,영업,서울특별시 강남구 역삼동 788-1 지상1층,서울특별시 강남구 논현로 312 (역삼동지상1층),6231,대파집,U,2021.12.5 22:04,한식,203527.283,443463.5794
475303,1,영업/정상,1,영업,서울특별시 강남구 역삼동 678-3,서울특별시 강남구 논현로94길 28 2층 (역삼동),6141,대파집 역삼본점,U,2021.12.4 0:07,한식,203340.5944,444507.7875
286447,1,영업/정상,1,영업,서울특별시 강남구 논현동 184-21번지 1층 ,서울특별시 강남구 강남대로114길 15 1층 (논현동),6120,대포집,U,2020.4.19 2:40,통닭(치킨),202187.5573,444876.9911
288496,1,영업/정상,1,영업,서울특별시 강남구 역삼동 734-5 ,서울특별시 강남구 논현로76길 8 (역삼동),6224,대풍참숯갈비,U,2020.9.9 2:40,한식,203434.6547,443847.598
283163,1,영업/정상,1,영업,서울특별시 강남구 역삼동 700-23번지 ,서울특별시 강남구 언주로98길 18 지상1층 (역삼동),6147,대학로김가네김밥,I,2018.8.31 23:59,분식,203749.9093,444736.2681
284506,1,영업/정상,1,영업,서울특별시 강남구 일원동 686-8번지 지상1층 ,서울특별시 강남구 양재대로29길 6 (일원동지상1층),6343,대학촌,I,2018.8.31 23:59,한식,207218.9057,443059.8008
284084,1,영업/정상,1,영업,서울특별시 강남구 신사동 570-1번지 ,서울특별시 강남구 논현로167길 19 지상1층 (신사동),6031,대한극장,I,2018.8.31 23:59,한식,202271.6793,446917.3476
473646,1,영업/정상,1,영업,서울특별시 강남구 논현동 221-7 한양수자인 어반게이트,서울특별시 강남구 봉은사로29길 35 지하2층 B201호B202호 주방10호 (논현동 한양수자인 어반게이트),6107,대한김치찜,I,2021.12.6 22:09,한식,202894.2962,445277.7231
288623,1,영업/정상,1,영업,서울특별시 강남구 대치동 950-2번지 ,서울특별시 강남구 영동대로85길 17-5 지하1지상1~3층 (대치동),6183,대한민국,I,2018.8.31 23:59,한식,205444.03,444947.61
282070,1,영업/정상,1,영업,서울특별시 강남구 역삼동 642-1 역삼현대벤쳐텔 ,서울특별시 강남구 테헤란로25길 20 역삼현대벤쳐텔 지하1층 B04호 (역삼동),6132,대한민족 한방애연구소,I,2021.9.30 0:23,기타,203081.1617,444381.1011
42461,1,영업/정상,1,영업,서울특별시 강남구 역삼동 785-11 백안빌딩,서울특별시 강남구 언주로 305 백안빌딩 지상1층 101호 (역삼동),6230,대향연,U,2021.12.7 23:09,경양식,203998.8367,443612.6351
285492,1,영업/정상,1,영업,서울특별시 강남구 역삼동 728-17번지 지상12층 ,서울특별시 강남구 테헤란로30길 52 (역삼동지상12층),6224,대화,I,2018.8.31 23:59,한식,203498.8329,443966.257
479137,1,영업/정상,1,영업,서울특별시 강남구 청담동 76-8,서울특별시 강남구 학동로81길 5 지상2층 (청담동),6074,대화중화요리,I,2021.12.3 21:00,중국식,204417.1762,446350.9144
287506,1,영업/정상,1,영업,서울특별시 강남구 수서동 448-4번지 ,서울특별시 강남구 광평로46길 5-4 지상2층 (수서동),6362,대흥정,I,2018.8.31 23:59,한식,208733.291,442642.8243
287505,1,영업/정상,1,영업,서울특별시 강남구 수서동 448-4번지 지상1층 ,서울특별시 강남구 광평로46길 5-4 지상1층 (수서동),6362,대흥정 엘에이 갈비,I,2018.8.31 23:59,한식,208733.291,442642.8243
287785,1,영업/정상,1,영업,서울특별시 강남구 논현동 166-3 지상1층 ,서울특별시 강남구 강남대로122길 16 (논현동지상1층),6119,댄싱홍콩,U,2021.11.25 2:40,통닭(치킨),202090.4986,445086.4752
290979,1,영업/정상,1,영업,서울특별시 강남구 논현동 10-15번지 escape ,서울특별시 강남구 논현로145길 46 escape 1층 (논현동),6040,더 282,I,2019.7.24 2:21,기타,202183.7101,446053.2091
284309,1,영업/정상,1,영업,서울특별시 강남구 역삼동 740-2번지 세하빌딩1층 ,서울특별시 강남구 논현로85길 35 (역삼동세하빌딩1층),6237,더 간사이,U,2019.4.25 2:40,일식,203048.9096,444005.563
283586,1,영업/정상,1,영업,서울특별시 강남구 신사동 655-4번지 ,서울특별시 강남구 선릉로155길 13 2층 (신사동),6019,더 그린테이블,I,2018.8.31 23:59,까페,203340.2961,447012.6537
286374,1,영업/정상,1,영업,서울특별시 강남구 신사동 615번지 ,서울특별시 강남구 압구정로 214 지상1층 9호 (신사동),6023,더 끌리지,I,2018.8.31 23:59,경양식,202650.144,447301.7157
281777,1,영업/정상,1,영업,서울특별시 강남구 도곡동 416-4 ,서울특별시 강남구 논현로38길 30 지상2층 (도곡동),6296,더 다이브,U,2021.12.23 2:40,경양식,203831.8899,442572.336
281932,1,영업/정상,1,영업,서울특별시 강남구 삼성동 8-2 브라운스톤 레전드 ,서울특별시 강남구 선릉로 660 지상1층 에프108호 (삼성동 브라운스톤 레전드),6088,더 더치 치즈앤모어,I,2021.9.4 0:22,경양식,203675.905,445926.1197
284606,1,영업/정상,1,영업,서울특별시 강남구 신사동 532번지 지상2층 ,서울특별시 강남구 압구정로10길 7 지상2층 (신사동),6028,더 디쉬(The Dish),I,2018.8.31 23:59,일식,201876.9879,446767.8904
285846,1,영업/정상,1,영업,서울특별시 강남구 신사동 587-21번지 ,서울특별시 강남구 도산대로 203 지상1층 (신사동),6026,더 라운지앤바,I,2018.8.31 23:59,기타,202447.8485,446447.1648
280450,1,영업/정상,1,영업,서울특별시 강남구 청담동 55-2번지 ,서울특별시 강남구 도산대로102길 14-9 지하1층 (청담동),6071,더 로스터리 카페데베르(THE ROASTERY CAFE DES VERTS),I,2018.8.31 23:59,기타,204581.1177,446777.0646
475007,1,영업/정상,1,영업,서울특별시 강남구 신사동 570-2,서울특별시 강남구 논현로167길 17 지상1층 (신사동),6031,더 로투스(The lotus),I,2021.12.6 21:01,경양식,202289.82,446916.4
280502,1,영업/정상,1,영업,서울특별시 강남구 신사동 630-21 ,서울특별시 강남구 언주로152길 14 지상1층 101호 (신사동 로데오빌딩),6021,더 머스크(The Musk),U,2021.9.16 2:40,기타,203009.2979,446714.2286
287385,1,영업/정상,1,영업,서울특별시 강남구 역삼동 784-4번지 로즈타워 1층101호 ,서울특별시 강남구 언주로 311 지상1층 101호 (역삼동 로즈타워),6229,더 뭉티기,U,2019.10.9 2:40,김밥(도시락),203964.9523,443674.009
286146,1,영업/정상,1,영업,서울특별시 강남구 논현동 199-4 지상1층 ,서울특별시 강남구 강남대로 482 (논현동지상1층),6120,더 바른 정육식당,U,2021.6.30 2:40,한식,202098.0267,444801.4326
291307,1,영업/정상,1,영업,서울특별시 강남구 대치동 952-2번지 대치동 더블유 타워 ,서울특별시 강남구 역삼로 555 지하 1층 비101-5(일부)호 (대치동 대치동 더블유 타워),6183,더 밥상,I,2019.4.11 2:20,한식,205533.7574,444755.8852
319422,1,영업/정상,1,영업,서울특별시 강남구 신사동 645-24,서울특별시 강남구 압구정로46길 42 지하1층 (신사동),6020,더 베러(The better),I,2021.12.7 0:07,기타,203092.3827,447081.7143
165815,1,영업/정상,1,영업,서울특별시 강남구 청담동 100-14,서울특별시 강남구 도산대로81길 41 지상4층 (청담동),6010,더 벨로아,I,2021.12.4 23:03,기타,204043.3376,447182.1922
284905,1,영업/정상,1,영업,서울특별시 강남구 청담동 121-30 ,서울특별시 강남구 도산대로85길 13 지하1층 (청담동),6011,더 부즈 청담,U,2021.12.7 2:40,기타,204257.6112,447029.5536
286490,1,영업/정상,1,영업,서울특별시 강남구 역삼동 798-7번지 ,서울특별시 강남구 도곡로23길 12 지상1층 (역삼동),6257,더 빌라,I,2018.8.31 23:59,전통찻집,203444.0897,443423.0219
285350,1,영업/정상,1,영업,서울특별시 강남구 신사동 607-3번지 ,서울특별시 강남구 압구정로36길 34 지하1층 (신사동),6023,더 소반,I,2018.8.31 23:59,한식,202701.3273,447110.1373
288221,1,영업/정상,1,영업,서울특별시 강남구 역삼동 603-0 ,서울특별시 강남구 봉은사로 130 (역삼동),6124,더 스퀘어,U,2021.10.16 2:40,뷔페식,202482.7014,444787.813
283824,1,영업/정상,1,영업,서울특별시 강남구 개포동 13-3 대청타워 ,서울특별시 강남구 개포로 623 대청타워 2층 201호 (개포동),6336,더 암브로시아 내츄럴,U,2021.1.21 2:40,한식,206970.9193,443574.4116
282997,1,영업/정상,1,영업,서울특별시 강남구 대치동 889-5 샹제리제센터 ,서울특별시 강남구 테헤란로 406 샹제리제센터 A동 지하1층 119호 (대치동),6192,더 암브로시아 내츄럴 뷔페 선릉2호점,U,2021.1.21 2:40,한식,204325.144,444689.0952
287167,1,영업/정상,1,영업,서울특별시 강남구 신사동 662-16,서울특별시 강남구 선릉로161길 15-3 지상5층 (신사동),6018,더 에이치(The H),U,2021.12.7 0:07,한식,203390.317,447202.3699
284806,1,영업/정상,1,영업,서울특별시 강남구 청담동 20-16 지하1층4호 ,서울특별시 강남구 도산대로62길 10 (청담동지하1층4호),6064,더 옐로우 고릴라,U,2021.3.5 2:40,경양식,203730.8861,446725.7805
284601,1,영업/정상,1,영업,서울특별시 강남구 논현동 237-5 지상1층 ,서울특별시 강남구 언주로 605 (논현동지상1층),6109,더 와인(The wine),U,2021.8.28 2:40,한식,203219.1661,445239.4052
469255,1,영업/정상,1,영업,서울특별시 강남구 대치동 956-0 지상1층,서울특별시 강남구 삼성로86길 18 (대치동지상1층),6184,더 제이제이,U,2021.12.4 22:08,분식,205148.6868,444849.6793
283298,1,영업/정상,1,영업,서울특별시 강남구 신사동 510-11번지 ,서울특별시 강남구 압구정로2길 46 2층 206호 (신사동),6034,더 조은참치,U,2019.7.14 2:40,일식,201757.4941,446282.4545
285397,1,영업/정상,1,영업,서울특별시 강남구 역삼동 646-11번지 지상2층 ,서울특별시 강남구 테헤란로21길 8 지상2층 (역삼동),6132,더 차이나,I,2018.8.31 23:59,한식,202982.5625,444287.6278
472920,1,영업/정상,1,영업,서울특별시 강남구 청담동 91-5,서울특별시 강남구 선릉로152길 34 지상6층 2호 (청담동),6016,더 청담,U,2021.12.6 22:07,감성주점,203677.8546,446890.6436
282105,1,영업/정상,1,영업,서울특별시 강남구 도곡동 458-10 ,서울특별시 강남구 남부순환로378길 34-10 지상1층 (도곡동),6300,더 쿤스트,I,2021.8.28 0:22,경양식,204016.8053,442422.0082
280730,1,영업/정상,1,영업,서울특별시 강남구 청담동 82-4번지 지상1층 ,서울특별시 강남구 압구정로60길 17-5 지상1층 (청담동),6015,더 클래스 청담,U,2019.11.29 2:40,경양식,203667.7004,447097.653
289565,1,영업/정상,1,영업,서울특별시 강남구 신사동 646-2 지상1층 ,서울특별시 강남구 언주로164길 29 (신사동지상1층),6020,더 키친 일뽀르노 청담점,U,2021.5.1 2:40,경양식,203114.5821,447047.1112
282500,1,영업/정상,1,영업,서울특별시 강남구 신사동 647-13,서울특별시 강남구 도산대로49길 35 지상1층 34호 (신사동),6020,더 타코부스,U,2021.12.7 0:08,경양식,203196.3314,446994.5913
286419,1,영업/정상,1,영업,서울특별시 강남구 대치동 896-52 지상2층 ,서울특별시 강남구 선릉로86길 48 (대치동지상2층),6197,더 텍사스,U,2021.7.31 2:40,한식,204673.1188,444654.5384
291372,1,영업/정상,1,영업,서울특별시 강남구 삼성동 27번지 ,서울특별시 강남구 삼성로119길 49 지하1층 1호2호 (삼성동),6094,더 포터하우스(The Porterhouse),I,2019.3.27 2:20,식육(숯불구이),204131.8159,445859.4346
283574,1,영업/정상,1,영업,서울특별시 강남구 삼성동 159 ,서울특별시 강남구 영동대로 513 지하1층 J102호 (삼성동 코엑스기존컨벤션센터),6164,더 플레이스 코엑스점,U,2021.4.16 2:40,경양식,205130.5917,445590.0968
280269,1,영업/정상,1,영업,서울특별시 강남구 신사동 603번지 ,서울특별시 강남구 논현로 854 지하1층 101호 (신사동),6022,더 플레이트 디저트,U,2019.8.15 2:40,까페,202482.2166,447020.4209
281931,1,영업/정상,1,영업,서울특별시 강남구 역삼동 699-1 ,서울특별시 강남구 언주로98길 5-4 지하1층 (역삼동),6147,더 플레이팅,I,2021.9.4 0:22,한식,203687.3323,444788.7731
290834,1,영업/정상,1,영업,서울특별시 강남구 역삼동 660-25 ,서울특별시 강남구 언주로103길 35 지하1층 101호 (역삼동),6136,더 피자(The Pizza),U,2021.5.5 2:40,기타,203218.3126,444859.5472
288372,1,영업/정상,1,영업,서울특별시 강남구 삼성동 162-23번지 1층103호 ,서울특별시 강남구 영동대로106길 33 (삼성동1층103호),6170,더 하노이,I,2018.8.31 23:59,한식,205574.5487,445774.9411
289070,1,영업/정상,1,영업,서울특별시 강남구 논현동 119-2번지 지상13~14층 ,서울특별시 강남구 선릉로 703 (논현동지상13~14층),6060,더 헤븐,U,2019.11.22 2:40,경양식,203535.5184,446164.6725
284027,1,영업/정상,1,영업,서울특별시 강남구 청담동 69-5번지 리유빌딩 ,서울특별시 강남구 학동로97길 41 리유빌딩 지상5층 (청담동),6072,더_비(The_B),I,2019.11.6 0:23,경양식,204730.9327,446687.8443
19113,1,영업/정상,1,영업,서울특별시 강남구 대치동 996-14번지 지하1층 ,서울특별시 강남구 테헤란로108길 12 지하1층 (대치동),6174,더?,I,2018.8.31 23:59,경양식,205744.0106,445160.8487
280406,1,영업/정상,1,영업,서울특별시 강남구 역삼동 792-52 ,서울특별시 강남구 논현로71길 25 1층 (역삼동 비드52빌딩),6249,더(The) 가리탕집,U,2021.7.3 2:40,중국식,203242.4464,443580.6185
285443,1,영업/정상,1,영업,서울특별시 강남구 삼성동 153-47번지 ,서울특별시 강남구 삼성로100길 23-14 지상1층 (삼성동),6166,더(The) 고깃집,U,2019.5.2 2:40,한식,204992.8884,445365.9229
287520,1,영업/정상,1,영업,서울특별시 강남구 신사동 516-12번지 ,서울특별시 강남구 강남대로154길 41 1층 (신사동),6035,더(The) 미친주방장,I,2018.8.31 23:59,기타,201901.0004,446267.4528
282793,1,영업/정상,1,영업,서울특별시 강남구 도곡동 414-15번지 ,서울특별시 강남구 논현로34길 32 1층 (도곡동),6296,더(The)감성,I,2020.6.24 0:23,기타,203871.9621,442499.7106
290462,1,영업/정상,1,영업,서울특별시 강남구 논현동 33 ,서울특별시 강남구 도산대로26길 23 지하1층  B01호 (논현동),6041,더33,I,2022.3.18 0:22,경양식,202424.5947,446158.2444
286224,1,영업/정상,1,영업,서울특별시 강남구 신사동 545-1번지 ,서울특별시 강남구 논현로159길 65 4층 (신사동),6033,더고저스키친,I,2018.8.31 23:59,기타,201978.08,446573.3237
279879,1,영업/정상,1,영업,서울특별시 강남구 역삼동 708-25 ,서울특별시 강남구 선릉로89길 7 지하1층 (역삼동),6212,더굿테이크아웃 강남점,U,2022.2.25 2:40,한식,204243.5,444581.82
290972,1,영업/정상,1,영업,서울특별시 강남구 율현동 68-8번지 ,서울특별시 강남구 밤고개로21길 79 B1234층 (율현동),6370,더그레이스 켈리 수서,I,2019.7.17 2:21,기타,,
284133,1,영업/정상,1,영업,서울특별시 강남구 논현동 247-4번지 지상 1 2층 ,서울특별시 강남구 언주로126길 23 지상 1 2층 (논현동),6098,더그레이스켈리(강남),U,2018.9.18 23:59,뷔페식,203228.5414,445753.5752
